data_posicao,id,ignicao,latitude,longitude,placa,velocidade
Wed Dec 19 2018 20:25:45 GMT-0200 (Hora oficial do Brasil),642,True,-25.3190396,-51.189374799999996,TESTE001,55
Wed Dec 19 2018 20:26:29 GMT-0200 (Hora oficial do Brasil),643,True,-25.3129465,-51.186891499999994,TESTE001,57
Wed Dec 19 2018 20:26:48 GMT-0200 (Hora oficial do Brasil),644,True,-25.3121745,-51.1835681,TESTE001,73
Wed Dec 19 2018 20:28:00 GMT-0200 (Hora oficial do Brasil),645,True,-25.3121695,-51.171808,TESTE001,53
Wed Dec 19 2018 20:29:59 GMT-0200 (Hora oficial do Brasil),646,True,-25.3035255,-51.154796600000005,TESTE001,78
Wed Dec 19 2018 20:31:34 GMT-0200 (Hora oficial do Brasil),647,True,-25.2933896,-51.132817100000004,TESTE001,103
Wed Dec 19 2018 20:31:40 GMT-0200 (Hora oficial do Brasil),648,True,-25.2926886,-51.1313378,TESTE001,97
Wed Dec 19 2018 20:31:56 GMT-0200 (Hora oficial do Brasil),649,True,-25.2923021,-51.1281198,TESTE001,65
Wed Dec 19 2018 20:33:16 GMT-0200 (Hora oficial do Brasil),650,True,-25.2988008,-51.117329299999994,TESTE001,60
Wed Dec 19 2018 20:33:38 GMT-0200 (Hora oficial do Brasil),651,True,-25.301402300000003,-51.1149835,TESTE001,61
Wed Dec 19 2018 20:34:02 GMT-0200 (Hora oficial do Brasil),652,True,-25.302849300000002,-51.1112908,TESTE001,65
Wed Dec 19 2018 20:34:43 GMT-0200 (Hora oficial do Brasil),653,True,-25.3095135,-51.1077545,TESTE001,81
Wed Dec 19 2018 20:35:57 GMT-0200 (Hora oficial do Brasil),654,True,-25.3112503,-51.0924668,TESTE001,38
Wed Dec 19 2018 20:36:27 GMT-0200 (Hora oficial do Brasil),655,True,-25.3141801,-51.0901473,TESTE001,67
Wed Dec 19 2018 20:36:43 GMT-0200 (Hora oficial do Brasil),656,True,-25.313802300000003,-51.0869225,TESTE001,85
Wed Dec 19 2018 20:38:43 GMT-0200 (Hora oficial do Brasil),657,True,-25.315404100000002,-51.0601046,TESTE001,84
Wed Dec 19 2018 20:40:02 GMT-0200 (Hora oficial do Brasil),658,True,-25.315332100000003,-51.0425611,TESTE001,56
Wed Dec 19 2018 20:41:00 GMT-0200 (Hora oficial do Brasil),659,True,-25.319591100000004,-51.0359685,TESTE001,82
Wed Dec 19 2018 20:42:59 GMT-0200 (Hora oficial do Brasil),660,True,-25.3196513,-51.0111761,TESTE001,73
Wed Dec 19 2018 20:44:05 GMT-0200 (Hora oficial do Brasil),661,True,-25.3172255,-50.996721799999996,TESTE001,76
Wed Dec 19 2018 20:45:28 GMT-0200 (Hora oficial do Brasil),662,True,-25.3230626,-50.98260429999999,TESTE001,75
Wed Dec 19 2018 20:46:42 GMT-0200 (Hora oficial do Brasil),663,True,-25.3195571,-50.9699745,TESTE001,72
Wed Dec 19 2018 20:47:54 GMT-0200 (Hora oficial do Brasil),664,True,-25.3278921,-50.9566085,TESTE001,85
Wed Dec 19 2018 20:49:51 GMT-0200 (Hora oficial do Brasil),665,True,-25.342227800000003,-50.9403736,TESTE001,56
Wed Dec 19 2018 20:51:50 GMT-0200 (Hora oficial do Brasil),666,True,-25.3572725,-50.9194861,TESTE001,62
Wed Dec 19 2018 20:53:50 GMT-0200 (Hora oficial do Brasil),667,True,-25.36851,-50.9050158,TESTE001,63
Wed Dec 19 2018 20:55:23 GMT-0200 (Hora oficial do Brasil),668,True,-25.3749448,-50.885298999999996,TESTE001,78
Wed Dec 19 2018 20:56:26 GMT-0200 (Hora oficial do Brasil),669,True,-25.375948,-50.8709821,TESTE001,76
Wed Dec 19 2018 20:58:25 GMT-0200 (Hora oficial do Brasil),670,True,-25.384524300000002,-50.847097600000005,TESTE001,77
Wed Dec 19 2018 21:00:25 GMT-0200 (Hora oficial do Brasil),671,True,-25.3886818,-50.825868299999996,TESTE001,96
Wed Dec 19 2018 21:02:25 GMT-0200 (Hora oficial do Brasil),672,True,-25.394992000000002,-50.8025636,TESTE001,62
Wed Dec 19 2018 21:02:48 GMT-0200 (Hora oficial do Brasil),673,True,-25.3978773,-50.8001765,TESTE001,72
Wed Dec 19 2018 21:03:25 GMT-0200 (Hora oficial do Brasil),674,True,-25.403762300000004,-50.797115999999995,TESTE001,50
Wed Dec 19 2018 21:05:25 GMT-0200 (Hora oficial do Brasil),675,True,-25.407360999999998,-50.7880858,TESTE001,26
Wed Dec 19 2018 21:05:47 GMT-0200 (Hora oficial do Brasil),676,True,-25.4080408,-50.7863701,TESTE001,38
Wed Dec 19 2018 21:06:39 GMT-0200 (Hora oficial do Brasil),677,True,-25.409142000000003,-50.7761891,TESTE001,79
Wed Dec 19 2018 21:08:38 GMT-0200 (Hora oficial do Brasil),678,True,-25.422172600000003,-50.754247799999995,TESTE001,94
Wed Dec 19 2018 21:10:38 GMT-0200 (Hora oficial do Brasil),679,True,-25.431155800000003,-50.7314701,TESTE001,74
Wed Dec 19 2018 21:11:52 GMT-0200 (Hora oficial do Brasil),680,True,-25.4354048,-50.7169816,TESTE001,41
Wed Dec 19 2018 21:12:33 GMT-0200 (Hora oficial do Brasil),681,True,-25.438757100000004,-50.71375,TESTE001,50
Wed Dec 19 2018 21:13:26 GMT-0200 (Hora oficial do Brasil),682,True,-25.442179,-50.70511629999999,TESTE001,77
Wed Dec 19 2018 21:13:52 GMT-0200 (Hora oficial do Brasil),683,True,-25.4412118,-50.70122,TESTE001,42
Wed Dec 19 2018 21:14:44 GMT-0200 (Hora oficial do Brasil),684,True,-25.441629000000002,-50.6948926,TESTE001,68
Wed Dec 19 2018 21:15:00 GMT-0200 (Hora oficial do Brasil),685,True,-25.441123,-50.6917925,TESTE001,70
Wed Dec 19 2018 21:17:00 GMT-0200 (Hora oficial do Brasil),686,True,-25.4461491,-50.67411129999999,TESTE001,78
Wed Dec 19 2018 21:19:00 GMT-0200 (Hora oficial do Brasil),687,True,-25.453707,-50.6488901,TESTE001,59
Wed Dec 19 2018 21:19:34 GMT-0200 (Hora oficial do Brasil),688,True,-25.4517093,-50.643527,TESTE001,63
Wed Dec 19 2018 21:20:07 GMT-0200 (Hora oficial do Brasil),689,True,-25.448825,-50.6394605,TESTE001,52
Wed Dec 19 2018 21:20:33 GMT-0200 (Hora oficial do Brasil),690,True,-25.450698499999998,-50.635227799999996,TESTE001,73
Wed Dec 19 2018 21:21:27 GMT-0200 (Hora oficial do Brasil),691,True,-25.455759,-50.6262911,TESTE001,75
Wed Dec 19 2018 21:22:30 GMT-0200 (Hora oficial do Brasil),692,True,-25.4545456,-50.613661799999996,TESTE001,53
Wed Dec 19 2018 21:24:29 GMT-0200 (Hora oficial do Brasil),693,True,-25.462240100000002,-50.5970076,TESTE001,54
Wed Dec 19 2018 21:26:29 GMT-0200 (Hora oficial do Brasil),694,True,-25.464976999999998,-50.578247499999996,TESTE001,97
Wed Dec 19 2018 21:28:29 GMT-0200 (Hora oficial do Brasil),695,True,-25.4633711,-50.5505016,TESTE001,79
Wed Dec 19 2018 21:30:29 GMT-0200 (Hora oficial do Brasil),696,True,-25.466268600000003,-50.5252843,TESTE001,96
Wed Dec 19 2018 21:32:29 GMT-0200 (Hora oficial do Brasil),697,True,-25.467942,-50.507927,TESTE001,55
Wed Dec 19 2018 21:34:29 GMT-0200 (Hora oficial do Brasil),698,True,-25.4728575,-50.4909196,TESTE001,60
Wed Dec 19 2018 21:34:48 GMT-0200 (Hora oficial do Brasil),699,True,-25.4723428,-50.4873475,TESTE001,78
Wed Dec 19 2018 21:35:48 GMT-0200 (Hora oficial do Brasil),700,True,-25.468474800000003,-50.475693299999996,TESTE001,71
Wed Dec 19 2018 21:36:30 GMT-0200 (Hora oficial do Brasil),701,True,-25.4709543,-50.467434999999995,TESTE001,77
Wed Dec 19 2018 21:36:53 GMT-0200 (Hora oficial do Brasil),702,True,-25.4685801,-50.463417299999996,TESTE001,75
Wed Dec 19 2018 21:38:26 GMT-0200 (Hora oficial do Brasil),703,True,-25.4526611,-50.4535721,TESTE001,78
Wed Dec 19 2018 21:38:41 GMT-0200 (Hora oficial do Brasil),704,True,-25.452696600000003,-50.4502893,TESTE001,78
Wed Dec 19 2018 21:40:41 GMT-0200 (Hora oficial do Brasil),705,True,-25.4605755,-50.4268973,TESTE001,66
Wed Dec 19 2018 21:42:41 GMT-0200 (Hora oficial do Brasil),706,True,-25.467254,-50.4103456,TESTE001,31
Wed Dec 19 2018 21:43:58 GMT-0200 (Hora oficial do Brasil),707,True,-25.4687405,-50.3963471,TESTE001,87
Wed Dec 19 2018 21:45:55 GMT-0200 (Hora oficial do Brasil),708,True,-25.463902800000003,-50.377067100000005,TESTE001,35
Wed Dec 19 2018 21:47:37 GMT-0200 (Hora oficial do Brasil),709,True,-25.466545,-50.367639000000004,TESTE001,48
Wed Dec 19 2018 21:49:36 GMT-0200 (Hora oficial do Brasil),710,True,-25.465173,-50.349016299999995,TESTE001,73
Wed Dec 19 2018 21:50:43 GMT-0200 (Hora oficial do Brasil),711,True,-25.456069600000003,-50.3387458,TESTE001,73
Wed Dec 19 2018 21:50:58 GMT-0200 (Hora oficial do Brasil),712,True,-25.457591,-50.3365031,TESTE001,60
Wed Dec 19 2018 21:51:15 GMT-0200 (Hora oficial do Brasil),713,True,-25.459182100000003,-50.334334600000005,TESTE001,66
Wed Dec 19 2018 21:51:31 GMT-0200 (Hora oficial do Brasil),714,True,-25.4605941,-50.33167279999999,TESTE001,73
Wed Dec 19 2018 21:52:29 GMT-0200 (Hora oficial do Brasil),715,True,-25.4703696,-50.3227148,TESTE001,105
Wed Dec 19 2018 21:52:47 GMT-0200 (Hora oficial do Brasil),716,True,-25.473484600000003,-50.318862100000004,TESTE001,97
Wed Dec 19 2018 21:53:03 GMT-0200 (Hora oficial do Brasil),717,True,-25.475203600000004,-50.3157521,TESTE001,69
Wed Dec 19 2018 21:53:40 GMT-0200 (Hora oficial do Brasil),718,True,-25.473083499999998,-50.30929329999999,TESTE001,79
Wed Dec 19 2018 21:54:45 GMT-0200 (Hora oficial do Brasil),719,True,-25.4675533,-50.2950588,TESTE001,71
Wed Dec 19 2018 21:56:31 GMT-0200 (Hora oficial do Brasil),720,True,-25.4709635,-50.2771763,TESTE001,55
Wed Dec 19 2018 21:58:30 GMT-0200 (Hora oficial do Brasil),721,True,-25.464927600000003,-50.2664348,TESTE001,48
Wed Dec 12 2018 22:06:19 GMT-0200 (Hora oficial do Brasil),722,False,-25.3648861,-51.469922499999996,CAR0012,0
Wed Dec 12 2018 22:36:21 GMT-0200 (Hora oficial do Brasil),723,False,-25.3648996,-51.4699201,CAR0012,0
Wed Dec 12 2018 23:06:25 GMT-0200 (Hora oficial do Brasil),724,False,-25.3648771,-51.4698895,CAR0012,0
Wed Dec 12 2018 23:36:28 GMT-0200 (Hora oficial do Brasil),725,False,-25.3649048,-51.469873299999996,CAR0012,0
Thu Dec 13 2018 00:06:31 GMT-0200 (Hora oficial do Brasil),726,False,-25.3649083,-51.4699545,CAR0012,0
Thu Dec 13 2018 00:36:34 GMT-0200 (Hora oficial do Brasil),727,False,-25.3648861,-51.4699038,CAR0012,0
Thu Dec 13 2018 01:06:37 GMT-0200 (Hora oficial do Brasil),728,False,-25.3648535,-51.4699203,CAR0012,0
Thu Dec 13 2018 01:36:40 GMT-0200 (Hora oficial do Brasil),729,False,-25.3648973,-51.469928100000004,CAR0012,0
Thu Dec 13 2018 02:06:44 GMT-0200 (Hora oficial do Brasil),730,False,-25.3648775,-51.469910999999996,CAR0012,0
Thu Dec 13 2018 02:36:47 GMT-0200 (Hora oficial do Brasil),731,False,-25.3649093,-51.469941999999996,CAR0012,0
Thu Dec 13 2018 03:06:50 GMT-0200 (Hora oficial do Brasil),732,False,-25.364915600000003,-51.4699666,CAR0012,0
Thu Dec 13 2018 03:36:53 GMT-0200 (Hora oficial do Brasil),733,False,-25.364897600000003,-51.4699606,CAR0012,0
Thu Dec 13 2018 04:06:56 GMT-0200 (Hora oficial do Brasil),734,False,-25.3649788,-51.4699236,CAR0012,0
Thu Dec 13 2018 04:36:59 GMT-0200 (Hora oficial do Brasil),735,False,-25.3648965,-51.469959100000004,CAR0012,0
Thu Dec 13 2018 05:07:01 GMT-0200 (Hora oficial do Brasil),736,False,-25.3648581,-51.4699126,CAR0012,0
Thu Dec 13 2018 05:37:04 GMT-0200 (Hora oficial do Brasil),737,False,-25.3649603,-51.469910799999994,CAR0012,0
Thu Dec 13 2018 06:07:07 GMT-0200 (Hora oficial do Brasil),738,False,-25.36492,-51.469879999999996,CAR0012,0
Thu Dec 13 2018 06:37:10 GMT-0200 (Hora oficial do Brasil),739,False,-25.3649313,-51.4699468,CAR0012,0
Thu Dec 13 2018 07:07:13 GMT-0200 (Hora oficial do Brasil),740,False,-25.3649275,-51.4699435,CAR0012,0
Thu Dec 13 2018 07:37:16 GMT-0200 (Hora oficial do Brasil),741,False,-25.3648921,-51.4699078,CAR0012,0
Thu Dec 13 2018 08:07:19 GMT-0200 (Hora oficial do Brasil),742,False,-25.3649106,-51.469928,CAR0012,0
Thu Dec 13 2018 08:37:21 GMT-0200 (Hora oficial do Brasil),743,False,-25.364918600000003,-51.469958,CAR0012,0
Thu Dec 13 2018 09:07:24 GMT-0200 (Hora oficial do Brasil),744,False,-25.364874,-51.469925599999996,CAR0012,0
Thu Dec 13 2018 09:37:27 GMT-0200 (Hora oficial do Brasil),745,False,-25.364860600000004,-51.469967499999996,CAR0012,0
Thu Dec 13 2018 10:07:30 GMT-0200 (Hora oficial do Brasil),746,False,-25.364945000000002,-51.4699991,CAR0012,0
Thu Dec 13 2018 10:37:33 GMT-0200 (Hora oficial do Brasil),747,False,-25.364900600000002,-51.469953100000005,CAR0012,0
Thu Dec 13 2018 11:07:36 GMT-0200 (Hora oficial do Brasil),748,False,-25.3648865,-51.4699123,CAR0012,0
Thu Dec 13 2018 11:37:39 GMT-0200 (Hora oficial do Brasil),749,False,-25.3648901,-51.469913500000004,CAR0012,0
Thu Dec 13 2018 12:07:43 GMT-0200 (Hora oficial do Brasil),750,False,-25.3649675,-51.4699678,CAR0012,0
Thu Dec 13 2018 12:37:46 GMT-0200 (Hora oficial do Brasil),751,False,-25.364933999999998,-51.4699683,CAR0012,0
Thu Dec 13 2018 13:07:49 GMT-0200 (Hora oficial do Brasil),752,False,-25.364874,-51.4699355,CAR0012,0
Thu Dec 13 2018 13:37:52 GMT-0200 (Hora oficial do Brasil),753,False,-25.3649676,-51.4699716,CAR0012,0
Thu Dec 13 2018 14:07:55 GMT-0200 (Hora oficial do Brasil),754,False,-25.3648706,-51.469924299999995,CAR0012,0
Thu Dec 13 2018 14:37:58 GMT-0200 (Hora oficial do Brasil),755,False,-25.3648628,-51.4700285,CAR0012,0
Thu Dec 13 2018 15:08:02 GMT-0200 (Hora oficial do Brasil),756,False,-25.3649066,-51.469924,CAR0012,0
Thu Dec 13 2018 15:38:05 GMT-0200 (Hora oficial do Brasil),757,False,-25.364932999999997,-51.469949799999995,CAR0012,0
Thu Dec 13 2018 16:08:08 GMT-0200 (Hora oficial do Brasil),758,False,-25.3649296,-51.469925599999996,CAR0012,0
Thu Dec 13 2018 16:38:11 GMT-0200 (Hora oficial do Brasil),759,False,-25.3649261,-51.4699331,CAR0012,0
Thu Dec 13 2018 17:08:14 GMT-0200 (Hora oficial do Brasil),760,False,-25.3649083,-51.469937,CAR0012,0
Thu Dec 13 2018 17:38:17 GMT-0200 (Hora oficial do Brasil),761,False,-25.3648966,-51.46998129999999,CAR0012,0
Thu Dec 13 2018 18:08:20 GMT-0200 (Hora oficial do Brasil),762,False,-25.3649361,-51.469871600000005,CAR0012,0
Thu Dec 13 2018 18:38:23 GMT-0200 (Hora oficial do Brasil),763,False,-25.364873100000004,-51.469957799999996,CAR0012,0
Thu Dec 13 2018 19:08:26 GMT-0200 (Hora oficial do Brasil),764,False,-25.3648646,-51.4699211,CAR0012,0
Thu Dec 13 2018 19:38:29 GMT-0200 (Hora oficial do Brasil),765,False,-25.3648618,-51.4699006,CAR0012,0
Thu Dec 13 2018 20:08:32 GMT-0200 (Hora oficial do Brasil),766,False,-25.364884600000003,-51.4699216,CAR0012,0
Thu Dec 13 2018 20:38:35 GMT-0200 (Hora oficial do Brasil),767,False,-25.364945000000002,-51.4699343,CAR0012,0
Thu Dec 13 2018 21:08:38 GMT-0200 (Hora oficial do Brasil),768,False,-25.364893300000002,-51.4699181,CAR0012,0
Thu Dec 13 2018 21:38:41 GMT-0200 (Hora oficial do Brasil),769,False,-25.364880600000003,-51.469930299999994,CAR0012,0
Thu Dec 13 2018 22:08:44 GMT-0200 (Hora oficial do Brasil),770,False,-25.364883600000002,-51.469932299999996,CAR0012,0
Thu Dec 13 2018 22:38:47 GMT-0200 (Hora oficial do Brasil),771,False,-25.364886300000002,-51.4699251,CAR0012,0
Thu Dec 13 2018 23:08:50 GMT-0200 (Hora oficial do Brasil),772,False,-25.3648528,-51.4699088,CAR0012,0
Thu Dec 13 2018 23:38:53 GMT-0200 (Hora oficial do Brasil),773,False,-25.3649138,-51.4699313,CAR0012,0
Fri Dec 14 2018 00:08:56 GMT-0200 (Hora oficial do Brasil),774,False,-25.3648993,-51.469933000000005,CAR0012,0
Fri Dec 14 2018 00:38:58 GMT-0200 (Hora oficial do Brasil),775,False,-25.364864100000002,-51.46986879999999,CAR0012,0
Fri Dec 14 2018 01:09:00 GMT-0200 (Hora oficial do Brasil),776,False,-25.364934299999998,-51.4699373,CAR0012,0
Fri Dec 14 2018 01:39:03 GMT-0200 (Hora oficial do Brasil),777,False,-25.3648891,-51.4698966,CAR0012,0
Fri Dec 14 2018 02:09:07 GMT-0200 (Hora oficial do Brasil),778,False,-25.364932500000002,-51.469928499999995,CAR0012,0
Fri Dec 14 2018 02:39:10 GMT-0200 (Hora oficial do Brasil),779,False,-25.3649,-51.4699075,CAR0012,0
Fri Dec 14 2018 03:09:13 GMT-0200 (Hora oficial do Brasil),780,False,-25.364921300000002,-51.4699276,CAR0012,0
Fri Dec 14 2018 03:39:16 GMT-0200 (Hora oficial do Brasil),781,False,-25.3649025,-51.4699506,CAR0012,0
Fri Dec 14 2018 04:09:18 GMT-0200 (Hora oficial do Brasil),782,False,-25.3649203,-51.4699058,CAR0012,0
Fri Dec 14 2018 04:39:22 GMT-0200 (Hora oficial do Brasil),783,False,-25.364862600000002,-51.469899600000005,CAR0012,0
Fri Dec 14 2018 05:09:25 GMT-0200 (Hora oficial do Brasil),784,False,-25.364880300000003,-51.469876,CAR0012,0
Fri Dec 14 2018 05:39:28 GMT-0200 (Hora oficial do Brasil),785,False,-25.3649125,-51.4699198,CAR0012,0
Fri Dec 14 2018 06:09:32 GMT-0200 (Hora oficial do Brasil),786,False,-25.364918,-51.4699398,CAR0012,0
Fri Dec 14 2018 06:39:35 GMT-0200 (Hora oficial do Brasil),787,False,-25.3648658,-51.469995000000004,CAR0012,0
Fri Dec 14 2018 07:09:38 GMT-0200 (Hora oficial do Brasil),788,False,-25.3648808,-51.46994779999999,CAR0012,0
Fri Dec 14 2018 07:39:41 GMT-0200 (Hora oficial do Brasil),789,False,-25.3648953,-51.469888,CAR0012,0
Fri Dec 14 2018 08:09:43 GMT-0200 (Hora oficial do Brasil),790,False,-25.3649106,-51.469953100000005,CAR0012,0
Fri Dec 14 2018 08:39:46 GMT-0200 (Hora oficial do Brasil),791,False,-25.364888600000004,-51.46991,CAR0012,0
Fri Dec 14 2018 09:09:49 GMT-0200 (Hora oficial do Brasil),792,False,-25.3648583,-51.4699768,CAR0012,0
Fri Dec 14 2018 09:39:52 GMT-0200 (Hora oficial do Brasil),793,False,-25.3648736,-51.4699736,CAR0012,0
Fri Dec 14 2018 10:09:55 GMT-0200 (Hora oficial do Brasil),794,False,-25.3648908,-51.4698985,CAR0012,0
Fri Dec 14 2018 10:39:58 GMT-0200 (Hora oficial do Brasil),795,False,-25.364911499999998,-51.4699571,CAR0012,0
Fri Dec 14 2018 11:10:01 GMT-0200 (Hora oficial do Brasil),796,False,-25.3648943,-51.4698888,CAR0012,0
Fri Dec 14 2018 11:40:04 GMT-0200 (Hora oficial do Brasil),797,False,-25.3648446,-51.4699575,CAR0012,0
Fri Dec 14 2018 12:10:07 GMT-0200 (Hora oficial do Brasil),798,False,-25.364902800000003,-51.46994,CAR0012,0
Fri Dec 14 2018 12:40:10 GMT-0200 (Hora oficial do Brasil),799,False,-25.364928,-51.470017600000006,CAR0012,0
Fri Dec 14 2018 13:10:13 GMT-0200 (Hora oficial do Brasil),800,False,-25.3648618,-51.469938799999994,CAR0012,0
Fri Dec 14 2018 13:40:16 GMT-0200 (Hora oficial do Brasil),801,False,-25.3648881,-51.4700676,CAR0012,0
Fri Dec 14 2018 14:10:19 GMT-0200 (Hora oficial do Brasil),802,False,-25.364867999999998,-51.46992410000001,CAR0012,0
Fri Dec 14 2018 14:40:22 GMT-0200 (Hora oficial do Brasil),803,False,-25.3649655,-51.4699741,CAR0012,0
Fri Dec 14 2018 14:43:07 GMT-0200 (Hora oficial do Brasil),804,True,-25.364895100000002,-51.469969,CAR0012,0
Fri Dec 14 2018 14:45:06 GMT-0200 (Hora oficial do Brasil),805,True,-25.3649545,-51.4699006,CAR0012,0
Fri Dec 14 2018 14:47:06 GMT-0200 (Hora oficial do Brasil),806,True,-25.364975,-51.469916999999995,CAR0012,0
Fri Dec 14 2018 14:49:06 GMT-0200 (Hora oficial do Brasil),807,True,-25.3649688,-51.469933600000005,CAR0012,0
Fri Dec 14 2018 14:51:06 GMT-0200 (Hora oficial do Brasil),808,True,-25.3649633,-51.46994229999999,CAR0012,0
Fri Dec 14 2018 14:53:06 GMT-0200 (Hora oficial do Brasil),809,True,-25.3649808,-51.4699488,CAR0012,0
Fri Dec 14 2018 14:55:06 GMT-0200 (Hora oficial do Brasil),810,True,-25.3649505,-51.46995379999999,CAR0012,0
Fri Dec 14 2018 14:57:06 GMT-0200 (Hora oficial do Brasil),811,True,-25.3649326,-51.4699533,CAR0012,0
Fri Dec 14 2018 14:59:06 GMT-0200 (Hora oficial do Brasil),812,True,-25.3649436,-51.4699513,CAR0012,0
Fri Dec 14 2018 15:01:06 GMT-0200 (Hora oficial do Brasil),813,True,-25.364965100000003,-51.4699645,CAR0012,0
Fri Dec 14 2018 15:03:06 GMT-0200 (Hora oficial do Brasil),814,True,-25.364955600000002,-51.469934,CAR0012,0
Fri Dec 14 2018 15:05:06 GMT-0200 (Hora oficial do Brasil),815,True,-25.3649646,-51.469926,CAR0012,0
Fri Dec 14 2018 15:07:06 GMT-0200 (Hora oficial do Brasil),816,True,-25.3649593,-51.4699153,CAR0012,0
Fri Dec 14 2018 15:08:25 GMT-0200 (Hora oficial do Brasil),817,False,-25.364960600000003,-51.4699311,CAR0012,0
Fri Dec 14 2018 15:08:25 GMT-0200 (Hora oficial do Brasil),818,False,-25.364960600000003,-51.4699311,CAR0012,0
Fri Dec 14 2018 15:40:28 GMT-0200 (Hora oficial do Brasil),819,False,-25.3649753,-51.4699666,CAR0012,0
Fri Dec 14 2018 16:10:30 GMT-0200 (Hora oficial do Brasil),820,False,-25.3649238,-51.4699085,CAR0012,0
Fri Dec 14 2018 16:40:33 GMT-0200 (Hora oficial do Brasil),821,False,-25.364919,-51.4699563,CAR0012,0
Fri Dec 14 2018 17:10:36 GMT-0200 (Hora oficial do Brasil),822,False,-25.3649073,-51.4699208,CAR0012,0
Fri Dec 14 2018 17:40:39 GMT-0200 (Hora oficial do Brasil),823,False,-25.364906,-51.4699141,CAR0012,0
Fri Dec 14 2018 18:10:42 GMT-0200 (Hora oficial do Brasil),824,False,-25.364866,-51.4699125,CAR0012,0
Fri Dec 14 2018 18:40:45 GMT-0200 (Hora oficial do Brasil),825,False,-25.364884600000003,-51.4699175,CAR0012,0
Fri Dec 14 2018 19:10:48 GMT-0200 (Hora oficial do Brasil),826,False,-25.3648981,-51.469964000000004,CAR0012,0
Fri Dec 14 2018 19:40:52 GMT-0200 (Hora oficial do Brasil),827,False,-25.3648968,-51.469938299999995,CAR0012,0
Fri Dec 14 2018 20:10:55 GMT-0200 (Hora oficial do Brasil),828,False,-25.364897,-51.4699185,CAR0012,0
Fri Dec 14 2018 20:40:58 GMT-0200 (Hora oficial do Brasil),829,False,-25.3649108,-51.4699011,CAR0012,0
Fri Dec 14 2018 21:11:01 GMT-0200 (Hora oficial do Brasil),830,False,-25.3648665,-51.4699095,CAR0012,0
Fri Dec 14 2018 21:41:03 GMT-0200 (Hora oficial do Brasil),831,False,-25.364885,-51.469908600000004,CAR0012,0
Fri Dec 14 2018 22:11:05 GMT-0200 (Hora oficial do Brasil),832,False,-25.3648901,-51.4699373,CAR0012,0
Fri Dec 14 2018 22:41:08 GMT-0200 (Hora oficial do Brasil),833,False,-25.364944,-51.4699368,CAR0012,0
Fri Dec 14 2018 23:11:11 GMT-0200 (Hora oficial do Brasil),834,False,-25.364898,-51.4699131,CAR0012,0
Fri Dec 14 2018 23:41:14 GMT-0200 (Hora oficial do Brasil),835,False,-25.364932999999997,-51.4699123,CAR0012,0
Sat Dec 15 2018 00:11:17 GMT-0200 (Hora oficial do Brasil),836,False,-25.364894500000002,-51.469927500000004,CAR0012,0
Sat Dec 15 2018 00:41:19 GMT-0200 (Hora oficial do Brasil),837,False,-25.364915300000003,-51.469922100000005,CAR0012,0
Sat Dec 15 2018 01:11:21 GMT-0200 (Hora oficial do Brasil),838,False,-25.364899800000003,-51.4699078,CAR0012,0
Sat Dec 15 2018 01:41:25 GMT-0200 (Hora oficial do Brasil),839,False,-25.3649035,-51.469882299999995,CAR0012,0
Sat Dec 15 2018 02:11:28 GMT-0200 (Hora oficial do Brasil),840,False,-25.3649348,-51.469921,CAR0012,0
Sat Dec 15 2018 02:41:31 GMT-0200 (Hora oficial do Brasil),841,False,-25.3649355,-51.469862299999996,CAR0012,0
Sat Dec 15 2018 03:11:34 GMT-0200 (Hora oficial do Brasil),842,False,-25.3648905,-51.469947600000005,CAR0012,0
Sat Dec 15 2018 03:41:37 GMT-0200 (Hora oficial do Brasil),843,False,-25.3649128,-51.4699245,CAR0012,0
Sat Dec 15 2018 04:11:40 GMT-0200 (Hora oficial do Brasil),844,False,-25.3649083,-51.4699488,CAR0012,0
Sat Dec 15 2018 04:41:43 GMT-0200 (Hora oficial do Brasil),845,False,-25.3648816,-51.4699216,CAR0012,0
Sat Dec 15 2018 05:11:46 GMT-0200 (Hora oficial do Brasil),846,False,-25.3648985,-51.4699156,CAR0012,0
Sat Dec 15 2018 05:41:49 GMT-0200 (Hora oficial do Brasil),847,False,-25.3649075,-51.469908600000004,CAR0012,0
Sat Dec 15 2018 06:11:52 GMT-0200 (Hora oficial do Brasil),848,False,-25.364921799999998,-51.4699068,CAR0012,0
Sat Dec 15 2018 06:41:55 GMT-0200 (Hora oficial do Brasil),849,False,-25.364954100000002,-51.469913299999995,CAR0012,0
Sat Dec 15 2018 07:11:58 GMT-0200 (Hora oficial do Brasil),850,False,-25.364848600000002,-51.4699466,CAR0012,0
Sat Dec 15 2018 07:42:01 GMT-0200 (Hora oficial do Brasil),851,False,-25.3648893,-51.4699045,CAR0012,0
Sat Dec 15 2018 08:12:03 GMT-0200 (Hora oficial do Brasil),852,False,-25.364890300000003,-51.4699436,CAR0012,0
Sat Dec 15 2018 08:42:06 GMT-0200 (Hora oficial do Brasil),853,False,-25.364951,-51.469926799999996,CAR0012,0
Sat Dec 15 2018 09:12:09 GMT-0200 (Hora oficial do Brasil),854,False,-25.364838600000002,-51.46997879999999,CAR0012,0
Sat Dec 15 2018 09:42:12 GMT-0200 (Hora oficial do Brasil),855,False,-25.3648811,-51.469924,CAR0012,0
